"Time","Model","Mode","Passed","Total","LoadCommittedMiB","PromptTPS","GenerationTPS","PromptTokens","GenerationTokens","Note","Log"
"2026-05-28T00:23:00","Qwopus3.6-35B-A3B-v1-Q5_K_M","text","","","28838.89","219.16340458173275","63.66797152847898","36","256","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-text.response.json"
"2026-05-28T00:23:07","Qwopus3.6-35B-A3B-v1-Q5_K_M","vision","1","1","28838.89","356.4067896618249","58.944669375665434","1109","256","The user wants a description of the image in a single sentence.
I need to identify:
- The shapes: A square and a circle.
- The colors: Red and blue.
- The text: ""QWEN"".

Drafting the sentence:
- ""There is a red square on the left, a blue circle on the right, and the word QWEN in black text below them.""
- ""A red square and a blue circle are positioned above the black text 'QWEN'.""

Refining for clarity and completeness based on the prompt's requirements:
- ""The image features a red square on the left, a blue circle on the right, and the word 'QWEN' in black capital letters centered below them.""

Final Polish:
- ""A red square and a blue circle are positioned side-by-side above the black text 'QWEN'."" -> This is concise and accurate. Let's make sure I mention the text exactly as requested.

Let's try one more variation to ensure all constraints are met perfectly.
- ""The image displays a solid red square to the left of a solid blue circle, with the word 'QWEN' written in bold black letters underneath.""

","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-vision.response.json"
"2026-05-28T00:23:10","Qwopus3.6-35B-A3B-v1-Q5_K_M","tool","1","1","28838.89","518.9118619951153","59.40999089329711","283","140","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-tool.response.json"
"2026-05-28T00:23:45","Qwopus3.6-35B-A3B-v1-Q5_K_M","code:lru_cache","6","6","28838.89","584.6777119612204","58.72985464211308","282","1962","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-lru_cache.response.json"
"2026-05-28T00:27:16","Qwopus3.6-35B-A3B-v1-Q5_K_M","code:expression_parser","0","7","28838.89","529.5300183274461","57.41201698103932","167","12000","precedence: expected '14', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-expression_parser.js:220 ; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | paren_unary: expected '-20', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-expression_parser.js:220 ; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | trunc_zero: expected '0', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-expression_parser.js:220 ; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | nested: expected '31', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-expression_parser.js:220 ; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | unary_chain: expected '-1', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-expression_parser.js:220 ; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | spaces: expected '10', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-expression_parser.js:220 ; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0' | left_assoc: expected '3', got 'C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-expression_parser.js:220 ; ^ SyntaxError: Unexpected token ';' at wrapSafe (node:internal/modules/cjs/loader:1743:18) at Module._compile (node:internal/modules/cjs/loader:1786:20) at Object..js (node:internal/modules/cjs/loader:1943:10) at Module.load (node:internal/modules/cjs/loader:1533:32) at Module._load (node:internal/modules/cjs/loader:1335:12) at wrapModuleLoad (node:internal/modules/cjs/loader:255:19) at Module.executeUserEntryPoint [as runMain] (node:internal/modules/run_main:154:5) at node:internal/main/run_main_module:33:47 Node.js v24.14.0'","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-expression_parser.response.json"
"2026-05-28T00:28:11","Qwopus3.6-35B-A3B-v1-Q5_K_M","code:weighted_grid_dijkstra","4","6","28838.89","538.088798737886","58.50381707365934","191","3116","choose_longer_cheaper: expected '18', got '0' | around_wall: expected '11', got '0'","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-weighted_grid_dijkstra.response.json"
"2026-05-28T00:29:14","Qwopus3.6-35B-A3B-v1-Q5_K_M","code:topological_scheduler","6","6","28838.89","521.675479613687","58.49772345131657","191","3573","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-Qwopus3.6-35B-A3B-v1-Q5_K_M-topological_scheduler.response.json"
"2026-05-28T00:29:46","TeichAI-Gemma4-26B-A4B-Opus-Distill-Q5_K_M","text","","","23959.51","240.07682458386685","53.88941597134936","42","256","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-TeichAI-Gemma4-26B-A4B-Opus-Distill-Q5_K_M-text.response.json"
"2026-05-28T00:29:51","TeichAI-Gemma4-26B-A4B-Opus-Distill-Q5_K_M","vision","1","1","23959.51","146.29380755669504","49.32187388694764","295","149","The image features a red square next to a blue circle with the text ""QWEN"" written in black underneath.","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-TeichAI-Gemma4-26B-A4B-Opus-Distill-Q5_K_M-vision.response.json"
"2026-05-28T00:29:53","TeichAI-Gemma4-26B-A4B-Opus-Distill-Q5_K_M","tool","1","1","23959.51","313.2362754844948","50.17024113554552","69","104","","C:\Users\Admin\Documents\Codex\2026-05-18\i-want-to-run-qwen-3\logs\new-model-TeichAI-Gemma4-26B-A4B-Opus-Distill-Q5_K_M-tool.response.json"
